experiment_id,model,task,example_id,prediction,ground_truth,is_correct,latency_ms,input_tokens,output_tokens,api_cost_usd,timestamp
gpt-5.2-chat-latest_baseline_synthesis,gpt-5.2-chat-latest,synthesis,0,"Charities warn that a chronic shortage of housing in Wales leaves many prison leavers, especially men, homeless for months or years, arguing that investing in one-bedroom accommodation would be cheaper and more effective than repeated imprisonment, while the Welsh Government says reforms and new affordable homes are already addressing the issue.","There is a ""chronic"" need for more housing for prison leavers in Wales, according to a charity.",0.3257918552036199,4299.151,878,202,0.0,2026-01-19T15:43:29.601743
gpt-5.2-chat-latest_baseline_synthesis,gpt-5.2-chat-latest,synthesis,1,"Police searches in the Waterfront Park and Colonsay View areas recovered three firearms, ammunition and a five-figure sum of money, leading to the arrest and Edinburgh court appearance of a 26-year-old man.","A man has appeared in court after firearms, ammunition and cash were seized by police in Edinburgh.",0.4721311475409836,3495.672,230,221,0.0,2026-01-19T15:43:33.097471
gpt-5.2-chat-latest_baseline_synthesis,gpt-5.2-chat-latest,synthesis,2,"Four Chicago defendants appeared in court charged with hate crimes and aggravated kidnapping and battery after allegedly abducting and assaulting an 18-year-old white man with disabilities, broadcasting parts of the attack online, while a fundraiser for the victim has raised over $51,000.","Four people accused of kidnapping and torturing a mentally disabled man in a ""racially motivated"" attack streamed on Facebook have been denied bail.",0.42562929061784904,2909.665,499,108,0.0,2026-01-19T15:43:36.007188
gpt-5.2-chat-latest_baseline_synthesis,gpt-5.2-chat-latest,synthesis,3,"A 48-year-old former Arsenal goalkeeper, who played four years for the Royals, later became youth academy director in 2000 and director of football in 2003, and was credited by West Brom with playing a key role in their Premier League promotions in 2006 and 2012.","West Brom have appointed Nicky Hammond as technical director, ending his 20-year association with Reading.",0.3577235772357723,3658.9339999999997,242,234,0.0,2026-01-19T15:43:39.666290
gpt-5.2-chat-latest_baseline_synthesis,gpt-5.2-chat-latest,synthesis,4,"A study in mice found that a fasting-mimicking diet can regenerate insulin-producing pancreatic beta cells and reverse diabetes symptoms, suggesting a potentially exciting new treatment that still requires careful testing in humans.","The pancreas can be triggered to regenerate itself through a type of fasting diet, say US researchers.",0.38323353293413176,3292.3900000000003,928,146,0.0,2026-01-19T15:43:42.958795
gpt-5.2-chat-latest_baseline_synthesis,gpt-5.2-chat-latest,synthesis,5,"The proposed merger between lens giant Essilor and frame maker Luxottica would create a dominant global eyewear behemoth, raising concerns among industry players and regulators that reduced competition could ultimately limit consumer choice and drive up prices despite promised efficiencies.","Since their impending merger was announced in January, there has been remarkably little comment about the huge proposed deal to combine Essilor and Luxottica.",0.3919821826280624,2826.864,1440,106,0.0,2026-01-19T15:43:45.785732
gpt-5.2-chat-latest_baseline_synthesis,gpt-5.2-chat-latest,synthesis,6,"Olympic silver medallist Wendy Houvenaghel has accused British Cycling of ageism, bullying and prioritising medals over athlete welfare, adding to wider criticism that has prompted investigations, leadership departures and promised cultural reforms.","A ""medal at any cost"" approach created a ""culture of fear"" at British Cycling, says former rider Wendy Houvenaghel.",0.35714285714285715,2432.085,1316,116,0.0,2026-01-19T15:43:48.217845
gpt-5.2-chat-latest_baseline_synthesis,gpt-5.2-chat-latest,synthesis,7,"The article explains how rising demand for stand-up comedy, smart business practices, and digital exposure have helped comedy clubs like Austin’s Hideout become sustainable enterprises while offering comedians viable careers beyond superstardom.",Have you heard the one about the computer programmer who bought a failing comedy club in Texas and turned it into a million dollar a year business?,0.4030612244897959,2757.842,1475,109,0.0,2026-01-19T15:43:50.975808
gpt-5.2-chat-latest_baseline_synthesis,gpt-5.2-chat-latest,synthesis,8,"BT avoided a full break-up because Ofcom judged its complex pension liabilities and practical hurdles too great, opting instead for tighter governance separation of Openreach—a compromise that could still spark disputes or legal action.","The reaction from BT's investors told us much about media regulator Ofcom's ruling on the fate of Openreach, the BT subsidiary that provides much of the UK's broadband infrastructure.",0.4200477326968974,3076.915,674,105,0.0,2026-01-19T15:43:54.052767
gpt-5.2-chat-latest_baseline_synthesis,gpt-5.2-chat-latest,synthesis,9,"Brendan Rodgers says Celtic are focused on delivering a strong performance against Rangers at Hampden in the Scottish Cup semi-final, drawing confidence from recent success, lessons from past defeats, and prioritising the chance to win their first trophy of the season.",Manager Brendan Rodgers is sure Celtic can exploit the wide open spaces of Hampden when they meet Rangers in Sunday's League Cup semi-final.,0.4400977995110025,2557.7230000000004,652,115,0.0,2026-01-19T15:43:56.610559
